company,release,prod_budget,revenue,genre,title
Paramount Pictures,6,1,1,Adventure,Donovan's Reef
Metro-Goldwyn-Mayer (MGM),3,1,1,Drama,A Guy Named Joe
Other,2,1,3,Western,Blazing Saddles
Paramount Pictures,4,1,1,Horror,Friday the 13th: The Final Chapter
Other,10,1,1,Drama,Ida
Other,9,0,0,Drama,Maurice
Other,9,0,0,Comedy,Beer League
Other,9,1,1,Science Fiction,Timecrimes
Other,12,1,0,Horror,Timber Falls
Metro-Goldwyn-Mayer (MGM),4,1,1,Comedy,Singin' in the Rain
Other,1,1,1,Comedy,A Haunted House
Twentieth Century Fox Film Corporation,10,0,1,Comedy,That Thing You Do!
Universal Pictures,10,1,1,Horror,Halloween III: Season of the Witch
Twentieth Century Fox Film Corporation,5,1,1,Action,Escape from the Planet of the Apes
Paramount Pictures,5,1,1,Action,Hud
Other,7,0,1,Comedy,Kevin Hart: Let Me Explain
Other,10,1,0,Drama,My Own Private Idaho
Fox Searchlight Pictures,7,1,1,Comedy,Garden State
Other,1,1,1,Drama,Before Sunrise
Other,10,0,0,Horror,Evil Words
Other,9,0,0,Comedy,Jesus' Son
Other,11,0,0,Drama,Brick Lane
Other,8,1,1,Science Fiction,Robot & Frank
Other,3,0,1,Drama,My Life Without Me
Other,8,1,1,Comedy,The Spectacular Now
Lions Gate Films,10,0,0,Comedy,Religulous
Other,8,1,1,Drama,Eye of the Dolphin
Other,10,1,0,Comedy,The Other End of the Line
Other,2,0,0,Horror,Anatomy
Other,12,1,1,Drama,Sleep Dealer
Other,9,1,1,Comedy,Super
Other,7,1,0,Comedy,Stung
Other,9,1,0,Horror,Antibirth
Columbia Pictures,10,1,1,Drama,Get on the Bus
Other,12,0,0,Drama,Thr3e
Twentieth Century Fox Film Corporation,9,1,1,Adventure,Idiocracy
Other,8,1,0,Crime,The Rise of the Krays
Other,9,1,1,Drama,This Is England
Other,12,1,0,Action,U.F.O.
Metro-Goldwyn-Mayer (MGM),7,1,1,Comedy,Bathing Beauty
Other,5,1,0,Drama,Go for It!
Other,5,0,1,Comedy,"Dancer, Texas Pop. 81"
Metro-Goldwyn-Mayer (MGM),7,1,1,Music,Show Boat
Other,8,0,0,Drama,Redemption Road
Other,8,0,0,Thriller,The Calling
Other,7,1,0,Fantasy,The Brave Little Toaster
Walt Disney Pictures,11,1,5,Animation,Fantasia
Other,6,0,0,Thriller,8 Days
Paramount Pictures,8,1,1,Horror,Friday the 13th Part III
Paramount Pictures,3,1,1,Horror,Friday the 13th: A New Beginning
Other,3,0,0,Fantasy,Do You Believe?
Metro-Goldwyn-Mayer (MGM),6,1,1,Drama,The Valley of Decision
Other,10,1,0,Thriller,Eden
Other,11,0,0,Romance,There's Always Woodstock
Other,10,0,0,Action,Jack Brooks: Monster Slayer
Other,12,1,2,Drama,The Best Years of Our Lives
Other,6,0,1,Crime,Bully
Other,3,0,0,Comedy,Elling
Other,10,1,1,Drama,Mi America
Other,4,1,1,Horror,[REC]
Other,7,0,0,Thriller,Containment
Other,2,0,0,Adventure,The Timber
United Artists,10,1,3,Action,From Russia with Love
Other,2,0,0,Comedy,The Toxic Avenger Part II
Other,12,1,1,Comedy,Sleeper
Other,2,1,1,Horror,It Follows
United Artists,8,1,1,Comedy,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
Universal Pictures,12,1,1,Crime,To Kill a Mockingbird
Other,12,1,1,Adventure,Mad Max 2: The Road Warrior
Other,2,0,0,Action,The Legend of Drunken Master
Fox Searchlight Pictures,9,1,1,Crime,Boys Don't Cry
Other,1,1,1,Horror,Silent House
Other,3,1,1,Drama,The Lives of Others
TriStar Pictures,9,1,1,Drama,Courageous
Twentieth Century Fox Film Corporation,9,1,1,Drama,The Hustler
Metro-Goldwyn-Mayer (MGM),8,1,1,Adventure,Boom Town
Other,6,1,1,Adventure,The Triplets of Belleville
Miramax Films,1,0,0,Drama,Smoke Signals
Other,2,1,1,Drama,Before Sunset
Other,6,1,1,Drama,Amores perros
Fox Searchlight Pictures,8,1,1,Crime,Thirteen
Twentieth Century Fox Film Corporation,11,1,1,Drama,Gentleman's Agreement
Other,6,1,1,Drama,Winter's Bone
Other,9,0,1,Documentary,Touching the Void
Twentieth Century Fox Film Corporation,5,1,1,Drama,Alexander's Ragtime Band
Other,6,0,0,Comedy,Me and You and Everyone We Know
Other,10,1,1,Documentary,Inside Job
Other,8,1,1,Drama,We Are Your Friends
Other,9,0,0,Crime,Ghost Dog: The Way of the Samurai
The Weinstein Company,9,1,1,Crime,Harsh Times
Other,9,1,1,Crime,Captive
Miramax Films,8,1,1,Comedy,Full Frontal
Other,5,1,1,Romance,Shortbus
Other,6,1,1,Drama,Waltz with Bashir
Other,8,1,1,Drama,The Diary of a Teenage Girl
Other,1,1,0,Documentary,In the Shadow of the Moon
Other,9,0,1,Drama,Meek's Cutoff
Other,9,0,0,Drama,Dinner Rush
Other,9,1,1,Comedy,The Virginity Hit
Other,4,1,1,Action,Subway
Other,4,0,0,Comedy,House of D
Other,1,0,0,Comedy,Teeth
Other,9,1,1,Action,Six-String Samurai
Other,8,0,0,Comedy,24 7: Twenty Four Seven
Other,9,1,1,Drama,Stonewall
Walt Disney Pictures,10,1,1,Animation,Roadside Romeo
Other,3,0,0,Adventure,The Lost Medallion: The Adventures of Billy Stone
Other,11,0,0,Comedy,The Last Five Years
Other,1,0,0,Comedy,The Missing Person
Other,10,1,1,Comedy,Return of the Living Dead 3
Other,2,0,0,Drama,London
Other,9,1,1,Drama,Sherrybaby
Other,10,0,0,Horror,Circle
Other,9,0,1,Horror,Eden Lake
Other,9,0,0,Thriller,Plush
Other,3,0,0,Horror,Lesbian Vampire Killers
Other,2,0,0,Drama,Gangster's Paradise: Jerusalema
Other,9,1,0,Thriller,Grave Encounters
Other,5,1,1,Horror,Stitches
Other,1,1,0,Crime,Nine Dead
Other,12,1,0,Documentary,"To Be Frank, Sinatra at 100"
United Artists,4,1,1,Comedy,Bananas
Other,7,0,0,Action,Rockaway
Columbia Pictures,12,1,0,Crime,The Lady from Shanghai
Other,5,1,0,Horror,No Man's Land: The Rise of Reeker
Other,1,1,0,Action,Highway
Other,3,1,0,Comedy,Small Apartments
Other,9,0,0,Comedy,All Is Bright
Other,10,0,0,Mystery,The Torture Chamber of Dr. Sadism
Other,1,1,0,Comedy,Straight A's
United Artists,10,0,0,Comedy,A Funny Thing Happened on the Way to the Forum
Other,3,0,0,Action,The Legend of Hell's Gate: An American Conspiracy
Other,3,0,0,Science Fiction,The Walking Deceased
Other,8,1,0,Thriller,The Curse of Downers Grove
Other,10,1,0,Thriller,Shark Lake
Other,8,1,0,Crime,River's Edge
Other,4,1,0,Thriller,The Marine 4: Moving Target
Other,9,1,1,Drama,Buried
Other,3,0,1,Drama,Submarine
Other,6,0,0,Documentary,The Square
Other,7,0,0,Drama,One to Another
Other,2,0,1,Drama,ABCD (Any Body Can Dance)
Other,7,0,1,Thriller,Man on Wire
Other,8,0,0,Drama,Abandoned
Other,8,1,1,Horror,The Last Exorcism
Other,12,0,0,Drama,Nowhere Boy
Other,9,1,1,Drama,A Streetcar Named Desire
Other,1,1,1,Drama,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
Other,10,1,0,Drama,The Crime of Padre Amaro
Other,6,1,1,Drama,Beasts of the Southern Wild
Twentieth Century Fox Film Corporation,6,1,1,Action,Battle for the Planet of the Apes
Other,3,0,0,Drama,Songcatcher
Other,8,0,0,Comedy,Vaalu
Other,4,0,1,Comedy,The Greatest Movie Ever Sold
Other,9,0,0,Adventure,Travellers and Magicians
United Artists,7,1,1,Western,Hang 'em High
Twentieth Century Fox Film Corporation,3,0,0,Crime,Deadline - U.S.A.
Other,6,0,0,Horror,Sublime
Other,6,1,0,Action,Independence Daysaster
Other,8,1,1,Action,Run Lola Run
Other,1,1,1,Drama,May
Other,12,1,0,Adventure,Against the Wild
The Weinstein Company,3,0,1,Drama,Under the Same Moon
Twentieth Century Fox Film Corporation,6,1,1,Action,Conquest of the Planet of the Apes
Miramax Films,11,1,0,Drama,In the Bedroom
Other,6,1,1,Thriller,I Spit on Your Grave
Miramax Films,12,1,1,Comedy,"Happy, Texas"
Other,9,1,1,Drama,The Lunchbox
Other,8,0,0,Drama,Yes
Columbia Pictures,8,1,1,Comedy,You Can't Take It With You
Columbia Pictures,8,1,2,War,From Here to Eternity
Other,10,1,1,Western,She Wore a Yellow Ribbon
Other,10,0,0,Drama,Grace Unplugged
Other,4,0,1,Comedy,Foolish
Other,7,0,0,Drama,Caramel
Other,8,0,0,Thriller,Out of the Dark
Other,6,0,0,Drama,The Bubble
Paramount Pictures,4,1,1,Crime,The Conversation
Other,12,0,0,Romance,Dil Jo Bhi Kahey...
Other,6,0,0,Crime,Mississippi Mermaid
Other,2,0,0,Horror,Cabin Fever
Other,5,1,1,Comedy,Waitress
Other,2,1,1,Action,Bloodsport
Columbia Pictures,10,1,1,Comedy,Mr. Smith Goes to Washington
Miramax Films,7,1,1,Drama,Kids
Other,10,1,1,Comedy,The Squid and the Whale
Fox Searchlight Pictures,4,1,1,Comedy,Kissing Jessica Stein
Other,7,1,0,Action,Kickboxer: Vengeance
Other,12,1,1,Drama,Spellbound
Miramax Films,9,0,0,Drama,Exotica
Other,9,1,1,Horror,Insidious
Other,2,1,1,Comedy,Repo Man
Other,8,1,0,Crime,Nine Queens
Other,7,0,0,Documentary,The Gatekeepers
Other,3,1,1,Drama,The Ballad of Jack and Rose
Other,7,1,1,Comedy,The To Do List
Other,10,1,1,Action,Killing Zoe
Other,1,1,1,Drama,The Believer
Other,3,0,1,Drama,Snow Angels
Other,8,1,1,Horror,Session 9
Other,4,0,0,Comedy,Hatchet
United Artists,2,1,1,Drama,Modern Times
Other,10,1,1,Comedy,My Name Is Bruce
Other,3,1,0,Comedy,Road Hard
Other,12,1,0,Drama,Forty Shades of Blue
Other,7,1,0,Drama,Amigo
Other,3,1,1,Horror,Pontypool
Other,4,1,0,Drama,Trucker
Other,9,1,1,Horror,The Lords of Salem
Other,9,0,0,Horror,Housebound
Other,11,0,0,Documentary,Wal-Mart: The High Cost of Low Price
Other,10,1,0,Comedy,Fetching Cody
Other,11,1,0,Comedy,Closer to the Moon
Other,9,0,1,Science Fiction,Mutant World
Other,7,0,0,Thriller,Checkmate
Other,11,1,0,Drama,#Horror
Other,12,1,5,Fantasy,Snow White and the Seven Dwarfs
Other,5,1,0,Drama,The Holy Girl
Other,11,1,1,Western,Shalako
Other,7,1,0,Drama,The Dog Lover
Other,10,1,0,Horror,GirlHouse
Other,5,0,0,Drama,The Blue Room
Other,1,0,0,Thriller,House at the End of the Drive
Twentieth Century Fox Film Corporation,7,1,0,Family,Batman
Other,3,1,1,Comedy,"Lock, Stock and Two Smoking Barrels"
Other,8,0,0,Western,The Ballad of Gregorio Cortez
Other,5,1,0,Drama,The Celebration
Other,4,0,1,Horror,Eddie: The Sleepwalking Cannibal
Other,8,0,0,Drama,Queen of the Mountains
Other,3,0,0,Science Fiction,Def-Con 4
Other,1,1,0,Action,The Hebrew Hammer
Other,12,0,0,Comedy,Neal 'n' Nikki
Other,6,0,0,Comedy,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It
Other,10,0,0,Drama,Forget Me Not
Other,4,1,1,Drama,Rebecca
Paramount Pictures,5,1,1,Horror,Friday the 13th Part 2
Other,11,1,1,Drama,The Lost Weekend
Other,8,1,1,Horror,C.H.U.D.
Other,6,1,0,Adventure,The Lion of Judah
Twentieth Century Fox Film Corporation,1,1,1,Crime,Niagara
Twentieth Century Fox Film Corporation,10,1,1,Drama,How Green Was My Valley
Other,6,0,0,Thriller,Da Sweet Blood of Jesus
Miramax Films,8,1,0,Drama,"Sex, Lies, and Videotape"
Lions Gate Films,10,1,1,Horror,Saw
Fox Searchlight Pictures,1,1,1,Comedy,Super Troopers
Other,8,1,0,Comedy,The Amazing Catfish
Other,8,0,0,Comedy,Monsoon Wedding
Other,11,0,0,Drama,You Can Count on Me
Paramount Pictures,10,1,1,Comedy,The Trouble with Harry
Other,9,0,0,Comedy,But I'm a Cheerleader
Other,4,1,1,Drama,Home Run
Other,9,1,1,Crime,Reservoir Dogs
Twentieth Century Fox Film Corporation,1,0,0,Drama,The Blue Bird
United Artists,12,1,1,Western,"The Good, the Bad and the Ugly"
Other,2,0,0,Drama,The Second Mother
Other,4,1,0,Drama,Blue Like Jazz
Other,9,1,1,Documentary,"Pink Ribbons, Inc."
Other,9,1,0,Drama,Desire
Other,12,0,0,Comedy,Extreme Movie
Warner Bros.,10,1,1,Action,The Charge of the Light Brigade
Other,10,0,0,Horror,The Wicked Within
Other,10,1,1,Comedy,Waiting...
Other,9,0,0,Drama,Dead Man's Shoes
Other,9,1,1,Comedy,From a Whisper to a Scream
Other,2,1,0,Horror,Dracula: Pages from a Virgin's Diary
Other,10,0,0,Drama,Faith Like Potatoes
Other,12,1,0,Fantasy,Beyond the Black Rainbow
Other,9,1,1,Action,The Raid
Warner Bros.,11,1,1,Drama,Casablanca
Other,6,0,0,Horror,Lake Mungo
Other,12,1,0,Drama,Rocket Singh: Salesman of the Year
Universal Pictures,3,1,0,Adventure,Silent Running
United Artists,11,1,3,Drama,Rocky
Other,1,0,0,Drama,The Sleepwalker
Other,10,1,2,Adventure,Tom Jones
Other,4,1,1,Horror,Unfriended
Columbia Pictures,2,1,1,Crime,Taxi Driver
Other,4,1,1,Drama,The Howling
United Artists,10,1,2,Adventure,Dr. No
Other,5,0,1,Horror,Chernobyl Diaries
Other,9,1,1,Horror,Hellraiser
Other,4,1,1,Drama,God's Not Dead 2
Universal Pictures,9,1,1,Horror,Cry_Wolf
Other,12,1,1,Adventure,Godzilla 2000
Other,12,1,1,Drama,Blue Valentine
Other,12,1,1,Drama,Transamerica
Other,1,1,1,Thriller,The Devil Inside
Twentieth Century Fox Film Corporation,7,1,2,Comedy,Beyond the Valley of the Dolls
Twentieth Century Fox Film Corporation,11,1,1,Drama,Love Me Tender
Other,1,1,1,Documentary,An Inconvenient Truth
Other,12,1,1,Action,Sands of Iwo Jima
Other,2,0,0,Documentary,Shine a Light
Other,9,1,1,Action,The Green Inferno
Other,5,0,0,Drama,Departure
Other,5,1,1,Drama,The Sessions
Other,9,0,0,Documentary,"Food, Inc."
Other,1,0,1,Drama,The Skeleton Twins
Other,10,0,1,Drama,Martha Marcy May Marlene
Other,6,0,1,Comedy,Obvious Child
Other,8,0,0,Drama,Frozen River
Other,6,1,0,Documentary,20 Feet from Stardom
Fox Searchlight Pictures,9,1,1,Drama,Two Girls and a Guy
Other,7,0,0,Comedy,Walking and Talking
Other,8,1,1,Documentary,Who Killed the Electric Car?
Other,6,1,0,Comedy,Bubba Ho-tep
Other,3,1,1,Crime,Brigham City
Other,9,1,0,Comedy,Orgazmo
Other,8,0,0,Drama,All the Real Girls
Other,5,0,0,Drama,Palo Alto
Other,9,0,0,Crime,Ajami
Other,1,0,0,Comedy,Wristcutters: A Love Story
Other,7,0,1,Science Fiction,I Origins
Miramax Films,8,1,0,Comedy,The Battle of Shaker Heights
Other,8,1,1,Documentary,The Act of Killing
Other,4,1,1,Documentary,Taxi to the Dark Side
Other,9,1,0,Drama,Antarctica: A Year on Ice
Other,7,1,0,Documentary,A LEGO Brickumentary
Other,4,0,0,Mystery,The House of the Devil
Other,7,0,1,Comedy,The Perfect Host
Other,8,0,0,Comedy,Safe Men
Other,2,1,0,Romance,Speedway Junky
Other,9,0,0,Comedy,The Last Big Thing
Other,9,0,0,Action,The Specials
Other,9,0,0,Comedy,16 to Life
The Weinstein Company,4,1,1,Crime,Alone With Her
Other,3,1,0,Drama,Creative Control
Other,1,1,1,Drama,Special
Other,1,0,0,Comedy,The Jimmy Show
Other,8,1,0,Crime,Heli
Other,3,1,0,Drama,Loving Annabelle
Other,1,1,0,Drama,Hits
Other,1,0,0,Comedy,Frat Party
Other,4,0,0,Drama,The Party's Over
Other,6,0,0,Drama,The Poker House
Other,1,0,0,Horror,ZMD: Zombies of Mass Destruction
Other,10,0,0,Romance,Hidden Away
Other,5,0,0,Comedy,Steppin: The Movie
Other,6,1,0,Western,Doc Holliday's Revenge
Other,1,0,0,Thriller,Black Rock
Other,8,0,0,Horror,Truth or Dare
Other,9,1,0,Science Fiction,Bang Bang Baby
Other,10,1,0,Horror,Fear Clinic
Other,7,0,0,Comedy,Zombie Hunter
Other,9,1,1,Drama,Charly
Other,8,1,0,Horror,Banshee Chapter
Other,4,1,0,Drama,Ask Me Anything
Columbia Pictures,6,1,1,Crime,On the Waterfront
Other,6,1,1,Comedy,L!fe Happens
Other,8,1,1,Drama,"4 Months, 3 Weeks and 2 Days"
Other,1,1,1,Drama,Hard Candy
Other,9,1,1,Drama,The Quiet
Other,8,0,0,Drama,Circumstance
Other,7,0,1,Drama,Fruitvale Station
Other,9,0,0,Comedy,The Brass Teapot
Other,8,1,5,Animation,Bambi
Other,4,0,0,Comedy,The Hammer
Other,7,1,1,Drama,Latter Days
Other,4,0,0,Drama,Elza
Other,8,1,1,Comedy,"For a Good Time, Call..."
Other,8,0,1,Comedy,Celeste & Jesse Forever
Other,10,0,0,Comedy,Time Changer
Other,12,0,0,Crime,London to Brighton
Other,12,0,0,Action,American Hero
Other,6,0,0,Thriller,Windsor Drive
Other,3,1,0,Drama,A Separation
Other,6,0,0,Comedy,Crying with Laughter
Other,10,1,1,Drama,Ruby in Paradise
Other,1,0,0,Drama,Pandora's Box
Other,9,0,0,Drama,Live-In Maid
Other,3,0,0,Action,Deterrence
Other,9,0,0,Comedy,Not Cool
Other,1,1,1,Horror,Dead Snow
Other,9,1,0,Action,Saints and Soldiers
Other,10,0,0,Horror,Vessel
Other,8,1,4,Comedy,American Graffiti
Warner Bros.,4,0,0,Animation,Aqua Teen Hunger Force Colon Movie Film for Theaters
Other,6,1,1,Comedy,Safety Not Guaranteed
Other,9,0,0,Comedy,Kevin Hart: Laugh at My Pain
Other,9,1,1,Horror,Kill List
Other,12,1,1,Horror,The Innkeepers
Paramount Pictures,10,1,0,Drama,The Conformist
Other,5,1,0,Drama,Interview with the Assassin
Other,7,0,0,Horror,Donkey Punch
Other,2,1,0,Horror,All the Boys Love Mandy Lane
United Artists,3,1,1,Western,High Noon
Other,9,1,1,Documentary,Hoop Dreams
Other,1,0,0,Documentary,Rize
Other,7,0,0,Crime,B-Girl
Other,8,1,1,Drama,Half Nelson
Other,10,1,1,Drama,Naturally Native
Other,10,1,0,Horror,Escape from Tomorrow
Other,8,0,0,Mystery,After
Other,9,1,1,Comedy,Top Hat
Other,7,1,2,Horror,The Blair Witch Project
Other,3,1,1,History,Woodstock
Other,8,1,0,Comedy,The Kentucky Fried Movie
Other,7,0,0,Thriller,Carousel of Revenge
Other,10,1,0,Music,They Will Have to Kill Us First
Other,3,0,0,Drama,The Country Doctor
Other,7,1,1,Comedy,A Hard Day's Night
Other,4,1,0,Drama,Love Letters
Other,9,0,0,Comedy,Juliet and Alfa Romeo
Other,9,1,1,Drama,Fireproof
Other,11,1,0,Documentary,Faith Connections
Other,8,1,1,Drama,Open Water
Other,8,1,1,Horror,Kingdom of the Spiders
Other,1,1,1,Drama,The Station Agent
Other,10,1,1,Documentary,Beyond the Mat
Other,1,0,0,Comedy,The Singles Ward
Other,5,1,0,Drama,Osama
Other,1,0,0,Comedy,The R.M.
Other,1,1,1,Crime,Mean Creek
United Artists,1,0,0,Romance,Hurricane Streets
Other,11,0,0,Comedy,Lonesome Jim
Other,8,0,1,Romance,Drinking Buddies
Other,10,1,0,Documentary,Deceptive Practice: The Mysteries and Mentors of Ricky Jay
Other,4,1,1,Action,Seven Samurai
Other,8,1,0,Comedy,Johnny Suede
Other,7,1,1,Comedy,Rubber
Other,6,1,1,Drama,Monsters
Other,10,0,0,Drama,The Californians
Other,4,1,0,Comedy,Detention of the Dead
Other,11,1,0,Drama,Everything Put Together
Other,4,0,1,Action,Good Kill
Other,5,0,0,Drama,Now Is Good
Other,3,1,0,Horror,Girls Gone Dead
Other,3,0,0,Action,Subconscious
Other,10,0,0,Mystery,Enter Nowhere
Other,2,0,0,Romance,Fight to the Finish
Other,3,0,0,Music,Alleluia! The Devil's Carnival
Other,10,0,0,Thriller,The Sound and the Shadow
Other,1,0,0,Family,Rodeo Girl
Other,5,0,0,Science Fiction,The Toxic Avenger
Other,1,0,1,Action,Bloody Sunday
Other,6,1,1,Drama,Conversations with Other Women
Other,12,0,0,Horror,Poultrygeist: Night of the Chicken Dead
Warner Bros.,2,1,1,Music,42nd Street
Other,8,1,0,Comedy,Metropolitan
Other,9,0,0,Romance,As It Is in Heaven
Paramount Pictures,6,1,1,Comedy,Napoleon Dynamite
Other,4,0,1,Crime,Blue Ruin
Other,9,1,1,Horror,Paranormal Activity
Other,1,0,0,Documentary,Dogtown and Z-Boys
Other,3,1,1,Adventure,Monty Python and the Holy Grail
Other,3,0,0,Horror,Love in the Time of Monsters
Other,4,0,0,Horror,The Beyond
Twentieth Century Fox Film Corporation,5,1,1,Comedy,What Happens in Vegas
Other,3,1,0,Horror,The Dark Hours
Other,9,1,1,Romance,My Beautiful Laundrette
Other,9,0,0,Drama,Show Me
Other,12,0,0,Drama,Cries and Whispers
Other,9,1,1,Drama,Intolerance
Metro-Goldwyn-Mayer (MGM),2,1,1,Drama,The Broadway Melody
Other,10,1,1,Horror,The Evil Dead
Other,12,1,1,Horror,Maniac
Other,1,0,0,History,Censored Voices
Other,7,1,1,Documentary,Murderball
Other,5,0,0,Action,American Ninja 2: The Confrontation
Other,10,0,0,Documentary,51 Birch Street
Other,10,1,0,Science Fiction,Rotor DR1
United Artists,3,1,1,Drama,12 Angry Men
Other,1,0,1,Animation,My Dog Tulip
Columbia Pictures,2,1,1,Comedy,It Happened One Night
Other,6,0,1,Drama,Dogtooth
Paramount Pictures,1,1,1,Music,Tupac: Resurrection
Other,11,1,1,Comedy,Tumbleweeds
Other,9,1,1,Fantasy,The Prophecy
Other,4,0,0,Comedy,When the Cat's Away
Other,1,1,0,Comedy,Pieces of April
Other,1,1,0,Drama,Old Joy
Other,5,1,0,Drama,Wendy and Lucy
Other,1,0,0,Drama,3 Backyards
Other,8,1,0,Drama,Pierrot le Fou
Other,9,0,0,Documentary,Sisters in Law
Other,9,1,1,Documentary,Ayurveda: Art of Being
Other,1,0,0,Drama,Nothing But a Man
Other,8,1,1,Drama,"First Love, Last Rites"
Other,4,0,0,Action,Royal Kill
Other,4,1,1,Action,Death Race 2000
Other,5,1,0,Romance,Anderson's Cross
Other,2,0,0,Drama,Bizarre
Other,8,0,1,Drama,Compliance
Miramax Films,4,1,1,Comedy,Chasing Amy
Other,12,1,0,Drama,Amidst the Devil's Wings
Other,9,1,1,Thriller,Cube
Other,8,1,1,Drama,I Married a Strange Person!
Other,7,0,0,Drama,November
Other,10,1,1,Drama,Like Crazy
Other,9,0,0,Comedy,Sugar Town
Other,7,1,1,Thriller,The Canyons
Other,9,0,0,Drama,On the Outs
Other,10,0,0,Drama,Shotgun Stories
Other,6,0,0,Thriller,Exam
Other,10,0,0,Music,Sunday School Musical
Other,1,1,0,Action,Ink
Other,11,1,0,Drama,The Christmas Bunny
Other,2,0,0,Crime,Butterfly
Other,1,0,0,Family,Horse Camp
Metro-Goldwyn-Mayer (MGM),11,1,2,Drama,The Big Parade
Other,1,0,0,Comedy,Little Big Top
Other,2,1,0,Romance,Along the Roadside
Other,10,1,1,Drama,Bronson
Other,10,0,0,Western,Western Religion
Other,11,1,1,Foreign,Burn
Other,6,1,1,Adventure,"The Beast from 20,000 Fathoms"
Other,4,1,2,Adventure,Mad Max
Miramax Films,10,1,1,Comedy,Swingers
United Artists,9,1,1,Western,A Fistful of Dollars
Paramount Pictures,2,1,1,Comedy,She Done Him Wrong
Other,2,1,1,Drama,The Grace Card
Other,12,0,1,Romance,Three
Other,1,1,0,Music,The Business of Fancydancing
Other,1,1,0,Horror,Super Hybrid
Other,1,0,0,Drama,Baghead
Other,10,0,0,Horror,American Beast
Other,12,0,0,Documentary,The Case of the Grinning Cat
Other,1,0,0,Drama,Ordet
Other,10,0,0,Comedy,Good Dick
Other,6,0,0,Science Fiction,The Man from Earth
Other,9,0,0,Music,Theresa Is a Mother
Other,8,1,1,Drama,Children of Heaven
Other,9,1,1,Drama,Weekend
Other,8,0,0,Comedy,She's Gotta Have It
Other,7,1,1,Drama,Another Earth
Other,4,1,1,Action,Sweet Sweetback's Baadasssss Song
Other,11,1,1,Comedy,Tadpole
Summit Entertainment,3,1,1,Drama,Once
Other,1,0,0,Thriller,When the Lights Went Out
Other,9,0,0,Action,Heroes of Dirt
Other,12,0,0,Animation,A Charlie Brown Christmas
Other,2,0,0,Documentary,Aroused
Warner Bros.,9,1,1,Documentary,Roger & Me
Other,1,0,0,Science Fiction,Sound of My Voice
Other,9,1,1,Drama,Your Sister's Sister
Other,3,1,0,Comedy,A Dog's Breakfast
Other,12,1,0,Drama,The Married Woman
Other,9,1,1,Drama,The Birth of a Nation
Other,9,1,1,Drama,Facing the Giants
New Line Cinema,7,1,1,Horror,The Gallows
Other,3,1,1,Drama,Eraserhead
Miramax Films,10,0,0,Comedy,The Mighty
Other,9,0,0,Comedy,The Lost Skeleton of Cadavra
Other,3,0,0,Drama,Cheap Thrills
Other,5,0,0,Documentary,Indie Game: The Movie
Other,4,0,0,Thriller,Straightheads
Other,2,0,0,Crime,Open Secret
Other,11,0,0,Thriller,Echo Dr.
Other,1,0,0,Crime,The Night Visitor
Other,6,1,0,Documentary,The Past Is a Grotesque Animal
Other,7,1,1,Mystery,Pi
Fox Searchlight Pictures,1,0,0,Romance,20 Dates
Other,9,1,0,Science Fiction,Queen Crab
Other,1,1,1,Documentary,Super Size Me
Other,3,0,0,Comedy,The FP
